label,message,length,has_url,has_number,exclamation_count,caps_ratio
0,"['height', 'recycling', ':', 'read', 'twice-', 'people', 'spend', 'time', 'earning', 'money', 'money', 'spent', 'spending', 'time', '!', ';', '-', ')', 'good', 'morning', '..', 'keep', 'smiling', ':', '-', ')']",26,False,False,1,0.026845637583892617
1,"['natalie', '(', '20/f', ')', 'inviting', 'friend', '.', 'reply', 'yes-165', 'no-165', 'see', ':', 'www.sms.ac/u/natalie2k9', 'stop', '?', 'send', 'stop', 'frnd', '62468']",19,False,True,0,0.18518518518518517
0,"['eh', 'u', 'send', 'wrongly', 'lar', '...']",6,False,False,0,0.041666666666666664
0,"['wow', '.', 'i', 'never', 'realized', 'embarassed', 'accomodations', '.', 'i', 'thought', 'liked', ',', 'since', 'best', 'could', 'always', 'seemed', 'happy', '``', 'cave', ""''"", '.', 'i', ""'m"", 'sorry', 'i', ""n't"", ""n't"", 'give', '.', 'i', ""'m"", 'sorry', 'offered', '.', 'i', ""'m"", 'sorry', 'room', 'embarassing', '.']",41,False,False,0,0.02422145328719723
1,"['congratulations', 'ur', 'awarded', 'either', '£500', 'cd', 'gift', 'voucher', '&', 'free', 'entry', '2', '£100', 'weekly', 'draw', 'txt', 'music', '87066', 'tncs', 'www.ldew.com', '1', 'win150ppmx3age16']",22,False,True,0,0.08
0,"['heart', 'empty', 'without', 'love', '..', 'mind', 'empty', 'without', 'wisdom', '..', 'eyes', 'r', 'empty', 'without', 'dream', '&', 'amp', ';', 'life', 'empty', 'without', 'frnds', '..', 'so', 'alwys', 'be', 'in', 'touch', '.', 'good', 'night', '&', 'amp', ';', 'sweet', 'dream']",36,False,False,0,0.056818181818181816
0,"['ya', ',', 'told', '..', 'asking', 'wats', 'matter', '?']",8,False,False,0,0.02702702702702703
0,"['i', 'dont', 'want', 'hear', 'philosophy', '.', 'just', 'say', 'happen']",9,False,False,0,0.038461538461538464
0,"['don', 'know', '..', 'wait', 'check', '.']",6,False,False,0,0.03225806451612903
0,"['also', 'hi', 'wesley', ""'ve""]",4,False,False,0,0.03333333333333333
0,"['i', 'got', 'ta', 'collect', 'da', 'car', '6', 'lei', '.']",9,False,True,0,0.03125
0,"['horrible', 'bf', '...', 'i', 'v', 'hungry', '...']",7,False,False,0,0.0625
0,"['we', 'took', 'hooch', 'walk', 'toaday', 'fell', '!', 'splat', '!', 'grazed', 'knee', 'everything', '!', 'should', 'stayed', 'home', '!', 'see', 'tomorrow', '!']",20,False,False,5,0.03731343283582089
0,"['that', 'would', 'great', '.', 'we', ""'ll"", 'guild', '.', 'could', 'meet', 'bristol', 'road', 'somewhere', '-', 'get', 'touch', 'weekend', '.', 'our', 'plan', 'take', 'flight', '!', 'have', 'good', 'week']",26,False,False,1,0.044585987261146494
0,"['did', 'u', 'download', 'fring', 'app', '?']",6,False,False,0,0.034482758620689655
0,"['lmao', 'ok', 'i', 'wont', 'needing', 'u', 'hair', 'anymore', '.']",9,False,False,0,0.04
0,"['sorry', 'de', 'went', 'shop', '.']",5,False,False,0,0.041666666666666664
0,"['ok', '...']",2,False,False,0,0.2
0,"['its', 'ok', ',', 'called', 'mom', 'instead', 'fun']",7,False,False,0,0.02857142857142857
0,"['oh', '...', 'kay', '...', 'on', 'sat', 'right', '?']",8,False,False,0,0.11538461538461539
0,"['ok.', 'not', 'much', 'though', '.', 'h', '&', 'm', 'friday', ',', 'cant', 'wait', '.', 'dunno', 'wot', 'hell', 'im', 'gon', 'na', 'another', '3', 'week', '!', 'become', 'slob-', 'oh', 'wait', ',', 'already', 'done', '!']",31,False,True,2,0.04666666666666667
0,"['i', 'want', 'inside', 'every', 'night', '...']",6,False,False,0,0.02631578947368421
0,"['``', 'symptoms', ""''"", 'u', 'love', ':', '``', '1.u', 'like', 'listening', 'song', '2.u', 'get', 'stopped', 'u', 'see', 'name', 'beloved', '3.u', 'wo', ""n't"", 'get', 'angry']",23,False,True,0,0.08633093525179857
1,"['sorry', '!', 'u', 'unsubscribe', 'yet', '.', 'the', 'mob', 'offer', 'package', 'min', 'term', '54', 'week', '>', 'pls', 'resubmit', 'request', 'expiry', '.', 'reply', 'themob', 'help', '4', 'info']",25,False,True,1,0.12837837837837837
0,"['we', 'pizza', 'u', 'want']",4,False,False,0,0.043478260869565216
0,"['s.s', ':', ')', 'thinl', 'role', 'like', 'sachin.just', 'standing', '.', 'others', 'hit', '.']",12,False,False,0,0.029850746268656716
0,"['that', ""'s"", 'haf', 'combine', 'n', 'c', 'lor', '...']",8,False,False,0,0.024390243902439025
0,"['ok', '...', 'i', 'din', 'get', 'ur', 'msg', '...']",8,False,False,0,0.08
0,"['do', 'ü', 'noe', 'ben', 'going', '?']",6,False,False,0,0.04
1,"['free', '1st', 'week', 'entry', '2', 'textpod', '4', 'chance', '2', 'win', '40gb', 'ipod', '£250', 'cash', 'every', 'wk', '.', 'txt', 'vpod', '81303', 'ts', '&', 'cs', 'www.textpod.net', 'custcare', '08712405020', '.']",27,False,True,0,0.1276595744680851
1,"['free', 'msg', ':', 'single', '?', 'find', 'partner', 'area', '!', '1000', 'real', 'people', 'waiting', 'chat', '!', 'send', 'chat', '62220cncl', 'send', 'stopcs', '08717890890£1.50', 'per', 'msg']",23,False,True,2,0.09933774834437085
1,"['for', 'chance', 'win', 'free', 'bluetooth', 'headset', 'simply', 'reply', 'back', '``', 'adp', ""''""]",12,False,False,0,0.16049382716049382
0,"['yes', 'i', 'posted', 'couple', 'pic', 'fb', '.', 'there', ""'s"", 'still', 'snow', 'outside', '.', 'i', ""'m"", 'waking', ':', ')']",18,False,False,0,0.044444444444444446
0,"['double', 'eviction', 'week', '-', 'spiral', 'michael', 'good', 'riddance', '!']",9,False,False,1,0.0410958904109589
0,"['have', ""n't"", 'found', 'way', 'get', 'another', 'app', 'phone', ',', 'eh', '?', 'will', 'go', 'net', 'cafe', '?', 'did', 'take', 'job', '?', 'geeee', 'i', 'need', 'babe', '.', 'i', 'crave', 'see', '...']",29,False,False,0,0.0379746835443038
0,"['hey', '...', 'very', 'inconvenient', 'si', 'huh', '?']",7,False,False,0,0.041666666666666664
0,"['have', 'lunch', 'come', 'quickly', 'open', 'door', ':', ')']",8,False,False,0,0.019230769230769232
0,"['company', 'good.environment', 'terrific', 'food', 'really', 'nice', ':', ')']",8,False,False,0,0.014285714285714285
0,"['ü', 'neva', 'tell', 'noe', '...', 'i', ""'m"", 'home', 'da', 'aft', 'wat', '...']",12,False,False,0,0.03278688524590164
0,"['fran', 'i', 'decided', '2', 'go', 'n', 'e', 'way', 'im', 'completely', 'broke', 'an', 'knackered', 'i', 'got', 'up', 'bout', '3', 'c', 'u', '2mrw', 'love', 'janx', 'p.s', 'this', 'is', 'my', 'dads', 'fone', ',', '-no', 'credit']",32,False,True,0,0.7272727272727273
0,"['ryder', 'unsold.now', 'gibbs', '.']",4,False,False,0,0.043478260869565216
0,"['good', 'afternoon', ',', 'love', '!', 'how', 'go', 'day', '?', 'i', 'hope', 'maybe', 'got', 'lead', 'job', '.', 'i', 'think', ',', 'boytoy', 'send', 'passionate', 'kiss', 'across', 'sea']",25,False,False,1,0.025
0,"['theoretically', 'yeah', ',', 'could', 'able', 'come']",6,False,False,0,0.022727272727272728
1,"['private', '!', 'your', '2003', 'account', 'statement', 'show', '800', 'un-redeemed', 's.', 'i.', 'm.', 'point', '.', 'call', '08715203694', 'identifier', 'code', ':', '40533', 'expires', '31/10/04']",22,False,True,1,0.125
0,"['hey', 'gave', 'photo', 'registered', 'driving', 'ah', '?', 'tmr', 'wan', 'na', 'meet', 'yck', '?']",13,False,False,0,0.022727272727272728
0,"['no', '.', 'but', ""'ll"", 'medical', 'mission', 'nigeria']",7,False,False,0,0.045454545454545456
0,"['so', 'is', 'th', 'gower', 'mate', 'which', 'is', 'where', 'i', 'am', '!', '?', '!', 'how', 'r', 'u', 'man', '?', 'all', 'is', 'good', 'in', 'wales', 'ill', 'b', 'back', '\x91morrow', '.', 'c', 'u', 'this', 'wk', '?', 'who', 'was', 'the', 'msg', '4', '?', '\x96', 'random', '!']",42,False,True,3,0.6811594202898551
0,"['u', 'sure', 'u', 'ca', ""n't"", 'take', 'sick', 'time', '?']",9,False,False,0,0.029411764705882353
0,"['saw', 'guys', 'dolls', 'last', 'night', 'patrick', 'swayze', 'great']",8,False,False,0,0.08064516129032258
0,"['k', 'i', 'need', 'login', 'anything']",5,False,False,0,0.06451612903225806
0,"['i', '‘', 'got', 'salt', ',', 'rub', 'open', 'wound', 'like', '!']",10,False,False,1,0.015384615384615385
0,"['am', 'watching', 'house', '–', 'entertaining', '–', 'getting', 'whole', 'hugh', 'laurie', 'thing', '–', 'even', 'stick', '–', 'indeed', 'especially', 'stick', '.']",19,False,False,0,0.007352941176470588
0,"['sir', 'send', 'group', 'mail', 'check', '.']",6,False,False,0,0.03125
0,"['very', 'strange', '.', 'watching', '2nd', 'one', ""'m"", 'bed', '.', 'sweet', 'dream', ',', 'miss', 'u']",14,False,True,0,0.023255813953488372
0,"['we', 'r', 'outside', 'already', '.']",5,False,False,0,0.047619047619047616
0,"['lol', 'i', ""'m"", 'hot', 'air', 'balloon', '!']",7,False,False,1,0.05128205128205128
0,"['hey', 'check', 'da', '.', 'i', 'listed', 'da', '.']",8,False,False,0,0.058823529411764705
0,"['just', 'chill', 'another', '6hrs', '.', 'if', 'could', 'sleep', 'pain', 'surgical', 'emergency', 'see', 'unfolds', '.', 'okay']",15,False,True,0,0.026785714285714284
0,"['love', 'aathi', '..', 'love', 'u', 'lot', '..']",7,False,False,0,0.03571428571428571
0,"['that', 'mean', 'got', 'a', 'epi', ',', 'she.s', 'fine', '.', 'she.s', '.']",11,False,False,0,0.05084745762711865
0,"['today', '``', 'song', 'dedicated', 'day', '..', ""''"", 'which', 'song', 'u', 'dedicate', '?', 'send', 'ur', 'valuable', 'frnds', 'first', 'rply', '...']",19,False,False,0,0.02459016393442623
0,"['7', 'wonder', 'my', 'world', '7th', 'you', '6th', 'ur', 'style', '5th', 'ur', 'smile', '4th', 'ur', 'personality', '3rd', 'ur', 'nature', '2nd', 'ur', 'sms', '1st', '``', 'ur', 'lovely', 'friendship', ""''"", '...', 'good', 'morning', 'dear']",31,False,True,0,0.13245033112582782
0,"['where', '?', 'you', 'said', 'would', 'i', 'woke', '...', ':', '-', '(']",11,False,False,0,0.04838709677419355
0,"['hi', 'jon', ',', 'pete', ',', 'ive', 'bin', '2', 'spain', 'recently', '&', 'hav', 'sum', 'dinero', 'left', ',', 'bill', 'said', 'u', 'ur', '\x91rents', 'mayb', 'interested', ',', 'i', 'hav', '12,000pes', ',', 'around', '£48', ',', 'tb', ',', 'james', '.']",35,False,True,0,0.050955414012738856
0,"['i', 'wan', 'early', 'lei', '...', 'me', 'outside', 'wun', 'b', 'home', 'early', '...', 'neva', 'mind', '...']",15,False,False,0,0.036585365853658534
0,"['if', 'want', 'mapquest', 'something', 'look', '``', 'usf', 'dogwood', 'drive', ""''"", ',', ""'s"", 'tiny', 'street', 'parking', 'lot']",16,False,False,0,0.008620689655172414
0,"['no', 'management', 'puzzeles', '.']",4,False,False,0,0.043478260869565216
1,"['eastenders', 'tv', 'quiz', '.', 'what', 'flower', 'dot', 'compare', '?', 'd=', 'violet', 'e=', 'tulip', 'f=', 'lily', 'txt', 'd', 'e', 'f', '84025', 'now', '4', 'chance', '2', 'win', '£100', 'cash', 'wkent/150p16+']",28,False,True,0,0.375
0,"['kay', '...', 'since', 'already']",4,False,False,0,0.0625
0,"['are', 'sure', ""n't"", 'mean', '``', 'get', ',', 'made', 'hold', 'weed', ""''""]",11,False,False,0,0.014492753623188406
0,"['ard', '6', 'like', 'dat', 'lor', '.']",6,False,True,0,0.05263157894736842
0,"['wat', 'time', 'ü', 'wan', 'today', '?']",6,False,False,0,0.047619047619047616
0,"['good', 'morning', 'plz', 'call', 'sir']",5,False,False,0,0.07142857142857142
0,"['hope', 'great', 'new', 'semester', '.', 'do', 'wish', 'best', '.', 'you', 'made', 'greatness', '.']",13,False,False,0,0.03125
0,"['i', 'wish', 'u', '.', 'i', 'feel', 'alone']",7,False,False,0,0.05714285714285714
0,"['i', ""'m"", 'home', '...']",4,False,False,0,0.09090909090909091
0,"['probably', 'gon', 'na', 'swing', 'wee', 'bit']",6,False,False,0,0.027777777777777776
0,"['yep', 'get', 'program', '.', 'you', ""'re"", 'slacking', '.']",8,False,False,0,0.047619047619047616
0,"['sounds', 'like', 'could', 'lot', 'time', 'spent', 'chastity', 'device', 'boy', '...', '*', 'grin', '*', '...', 'or', 'take', 'beating', 'like', 'good', 'dog', '.', 'going', 'lounge', 'nice', 'long', 'bath', '?']",27,False,False,0,0.017543859649122806
1,"['you', 'recieve', 'tone', 'within', 'next', '24hrs', '.', 'for', 'terms', 'condition', 'please', 'see', 'channel', 'u', 'teletext', 'pg', '750']",17,False,True,0,0.06306306306306306
0,"['raji', '..', 'pls', 'favour', '.', 'pls', 'convey', 'birthday', 'wish', 'nimya', '.', 'pls', '.', 'today', 'birthday', '.']",16,False,False,0,0.06451612903225806
0,"['k', '..', 'k', ':', ')', 'much', 'cost', '?']",8,False,False,0,0.03571428571428571
0,"['what', 'leave', '.']",3,False,False,0,0.043478260869565216
1,"['mila', ',', 'age23', ',', 'blonde', ',', 'new', 'uk', '.', 'i', 'look', 'sex', 'uk', 'guy', '.', 'u', 'like', 'fun', '.', 'text', 'mtalk', '69866.18', '.', '30pp/txt', '1st', '5free', '.', '£1.50', 'increment', '.', 'help08718728876']",31,False,True,0,0.08227848101265822
0,"['also', 'sir', ',', 'sent', 'email', 'log', 'usc', 'payment', 'portal', '.', 'i.ll', 'send', 'another', 'message', 'explain', 'thing', 'back', 'home', '.', 'have', 'great', 'weekend', '.']",23,False,False,0,0.017341040462427744
0,"['just', 'looked', 'addie', 'go', 'back', 'monday', ',', 'suck']",8,False,False,0,0.03278688524590164
0,"['heehee', 'funny', 'tho']",3,False,False,0,0.03571428571428571
0,"['hi', 'darlin', 'i', 'hope', 'you', 'had', 'a', 'nice', 'night', 'i', 'wish', 'i', 'had', 'come', 'cant', 'wait', 'to', 'see', 'you', 'love', 'fran', 'ps', 'i', 'want', 'dirty', 'anal', 'sex', 'and', 'i', 'want', 'a', '10', 'man', 'gang', 'bang']",35,False,True,0,0.7446808510638298
0,"['it', 'wont', 'b', '2.15', 'trying', '2', 'sort', 'house', ',', 'ok', '?']",11,False,True,0,0.016666666666666666
0,"['hey', '!', 'i', 'want', '!', 'i', 'crave', '!', 'i', 'miss', '!', 'i', 'need', '!', 'i', 'love', ',', 'ahmad', 'saeed', 'al', 'hallaq', '...']",22,False,False,5,0.09375
0,"['gudnite', '....', 'tc', '...', 'practice', 'going']",6,False,False,0,0.030303030303030304
1,"['private', '!', 'your', '2004', 'account', 'statement', '07742676969', 'show', '786', 'unredeemed', 'bonus', 'points', '.', 'to', 'claim', 'call', '08719180248', 'identifier', 'code', ':', '45239', 'expires']",22,False,True,1,0.1111111111111111
0,"['mm', 'yes', 'dear', 'look', 'hugging', '.', ':', '-p']",8,False,False,0,0.0425531914893617
0,"['lol', 'forgot', 'eh', '?', 'yes', ',', 'i', ""'ll"", 'bring', 'babe']",10,False,False,0,0.061224489795918366
0,"['hey', 'hun-onbus', 'goin', '2', 'meet', '.', 'he', 'want', '2go', '4a', 'meal', 'i', 'donyt', 'feel', 'like', 'cuz', '2', 'get', 'last', 'bus', 'home', '!', 'but', 'he', 'sweet', 'latelyxxx']",26,False,True,1,0.03007518796992481
0,"['how', 'are', 'u', '?', 'i', 'have', 'missed', 'u', '!', 'i', 'havent', 'been', 'up', '2', 'much', 'a', 'bit', 'bored', 'with', 'the', 'holiday', 'want', '2', 'go', 'bak', '2', 'college', '!', 'sad', 'isnt', 'it', '?', 'xx']",33,False,True,2,0.7
0,"['haf', 'u', 'found', '?', 'i', 'feel', 'stupid', 'da', 'v', 'cam', 'working', '.']",12,False,False,0,0.03636363636363636
0,"['u', 'repeat', 'e', 'instruction', '.', 'wat', ""'s"", 'e', 'road', 'name', 'ur', 'house', '?']",13,False,False,0,0.03278688524590164
0,"['wan', 'na', 'art', '?', '!', ':', 'd']",7,False,False,1,0.09090909090909091
0,"['lets', 'use', 'next', 'week', ',', 'princess', ':', ')']",8,False,False,0,0.029411764705882353
0,"['i', 'hospital', 'da', '.', '.', 'i', 'return', 'home', 'evening']",9,False,False,0,0.038461538461538464
0,"['no', '*', 'working', 'ringing', 'u', 'thing', 'whole', 'houseful', 'screaming', 'brat', '*', 'pulling', 'hair', '!', 'loving', 'u']",16,False,False,1,0.01680672268907563
0,"['i', 'ca', ""n't"", 'speak', ',', 'bcaz', 'mobile', 'problem', '.', 'i', 'listen', ""n't"", 'listen', 'voice', '.', 'so', 'call', 'later', '.']",19,False,False,0,0.02702702702702703
1,"['burger', 'king', '-', 'wan', 'na', 'play', 'footy', 'top', 'stadium', '?', 'get', '2', 'burger', 'king', '1st', 'sept', 'go', 'large', 'super', 'coca-cola', 'walk', 'winner']",22,False,True,0,0.07801418439716312
0,"['what', 'time', 'coming', 'later', '?']",5,False,False,0,0.030303030303030304
0,"['then', 'buying', 'today', '?', 'ü', 'need', 'c', 'meh', '...']",9,False,False,0,0.045454545454545456
0,"['garbage', 'bag', ',', 'egg', ',', 'jam', ',', 'bread', ',', 'hannaford', 'wheat', 'chex']",12,False,False,0,0.019230769230769232
0,"['he', 'said', 'look', 'pretty', 'wif', 'long', 'hair', 'wat', '.', 'but', 'thk', ""'s"", 'cutting', 'quite', 'short', '4', 'leh', '.']",18,False,True,0,0.023529411764705882
0,"['just', 'saw', 'message.it', 'k', 'da', ':', ')']",7,False,False,0,0.02857142857142857
0,"['dont', 'hesitate', '.', 'you', 'know', 'second', 'time', 'weakness', 'like', '.', 'so', 'keep', 'notebook', 'eat', 'day', 'anything', 'changed', 'day', 'sure', 'nothing']",20,False,False,0,0.014285714285714285
1,"['500', 'new', 'mobiles', '2004', ',', 'must', 'go', '!', 'txt', ':', 'nokia', 'no', ':', '89545', '&', 'collect', 'today', '!', 'from', 'only', '£1', 'www.4-tc.biz', '2optout', '087187262701.50gbp/mtmsg18', 'txtauction']",25,False,True,2,0.19607843137254902
0,"['what', ""'s"", 'room', 'number', '?', 'wan', 'na', 'make', 'sure', 'i', ""'m"", 'knocking', 'right', 'door']",14,False,False,0,0.03896103896103896
0,"['k', 'still', 'loving', '.']",4,False,False,0,0.038461538461538464
0,"['you', 'ready', '*', 'big', 'day', 'tomorrow', '?']",7,False,False,0,0.02702702702702703
0,"['ok', '...']",2,False,False,0,0.2
0,"['ok', 'lor', '.', 'i', ""'m"", 'town', 'lei', '.']",8,False,False,0,0.07142857142857142
0,"['cool', ',', 'want', 'go', 'kappa', 'i', 'meet', 'outside', 'mu']",9,False,False,0,0.03333333333333333
0,"['just', 'getting', 'back', 'home']",4,False,False,0,0.045454545454545456
0,"['we', 'leaving', 'yet', '.', 'ok', 'lor', 'go', 'elsewhere', 'n', 'eat', '.', 'u', 'thk', '...']",14,False,False,0,0.047619047619047616
0,"['unlimited', 'text', '.', 'limited', 'minute', '.']",6,False,False,0,0.06060606060606061
0,"['the', 'wine', 'flowing', ""'m"", 'nevering', '..']",6,False,False,0,0.022222222222222223
0,"['lol', 'ok', 'forgiven', ':', ')']",5,False,False,0,0.043478260869565216
1,"['freemsg', 'why', ""n't"", 'replied', 'text', '?', 'i', ""'m"", 'randy', ',', 'sexy', ',', 'female', 'live', 'local', '.', 'luv', 'hear', 'u.', 'netcollex', 'ltd', '08700621170150p', 'per', 'msg', 'reply', 'stop', 'end']",27,False,True,0,0.05660377358490566
0,"['you', ""n't"", 'tell', '...', ""'m"", 'thinking', '.', 'plus', ""'s"", 'going', 'stop', 'run']",12,False,False,0,0.02247191011235955
0,"['if', 'still', 'havent', 'collected', 'dough', 'pls', 'let', 'know', 'go', 'place', 'sent', 'get', 'control', 'number']",14,False,False,0,0.008620689655172414
0,"['yeah', 'get', 'unlimited']",3,False,False,0,0.045454545454545456
0,"['u', 'definitely', 'need', 'module', 'e', 'humanity', 'dis', 'sem', 'izzit', '?', 'u', 'wan', '2', 'take', 'module', '1st', '?']",17,False,True,0,0.02197802197802198
0,"['i', ""'m"", 'watching', 'lotr', 'w', 'si', 'dis', 'aft', '.', 'so', 'u', 'wan', '2', 'meet', '4', 'dinner', 'nite', '?']",18,False,True,0,0.02564102564102564
0,"['honeybee', 'said', ':', '*', 'i', ""'m"", 'sweetest', 'world', '*', 'god', 'laughed', '&', 'amp', ';', 'said', ':', '*', 'wait', ',', 'u', 'havnt', 'met', 'person', 'reading', 'this', 'msg', '*', 'moral', ':', 'even', 'god', 'can', 'crack', 'jokes', '!', 'gm+gn+ge+gn', ':', ')']",38,False,False,1,0.22784810126582278
0,"['great', '!', 'i', 'run', 'ttyl', '!']",6,False,False,2,0.06060606060606061
1,"['win', 'year', 'supply', 'cds', '4', 'store', 'ur', 'choice', 'worth', '£500', '&', 'enter', '£100', 'weekly', 'draw', 'txt', 'music', '87066', 'ts', '&', 'cs', 'www.ldew.com.subs16+1win150ppmx3']",22,False,True,0,0.09655172413793103
0,"['pls', 'give', 'food', 'preferably', 'pap', 'slowly', 'load', 'sugar', '.', 'you', 'take', 'hour', 'give', '.', 'and', 'water', '.', 'very', 'slowly', '.']",20,False,False,0,0.027210884353741496
0,"['prepare', 'pounded', 'every', 'night', '...']",5,False,False,0,0.027777777777777776
0,"['ok', '...']",2,False,False,0,0.2
1,"['urgent', '!', 'we', 'trying', 'contact', 'u.', 'todays', 'draw', 'show', '£800', 'prize', 'guaranteed', '.', 'call', '09050003091', 'land', 'line', '.', 'claim', 'c52', '.', 'valid12hrs']",22,False,True,1,0.14743589743589744
0,"['yup', ""'ve"", 'finished', 'c', 'ü', '...']",6,False,False,0,0.03333333333333333
0,"['ca', ""n't"", 'take', 'major', 'role', 'community', 'outreach', '.', 'you', 'rock', 'mel']",11,False,False,0,0.03225806451612903
0,"['i', 'will', 'cal', 'you', 'sir', '.', 'in', 'meeting']",8,False,False,0,0.5
0,"['tell', ',', 'make', 'little', 'spreadsheet', 'track', 'whose', 'idea', 'smoke', 'determine', '``', 'smoke', 'much', ""''"", 'entire', 'month', 'february', ',', 'i', ""'ll"", 'come']",21,False,False,0,0.012048192771084338
0,"['k', 'fyi', 'x', 'ride', 'early', 'tomorrow', 'morning', ""'s"", 'crashing', 'place', 'tonight']",11,False,False,0,0.0125
0,"['super', 'da', ':', ')', 'good', 'replacement', 'murali']",7,False,False,0,0.02702702702702703
0,"['mmmmmm', '...', 'i', 'love', ',', 'much', ',', 'ahmad', '...', 'i', 'ca', ""n't"", 'wait', 'year', 'begin', 'every', 'second', 'take', 'closer', 'side', '.', 'happy', 'new', 'year', ',', 'love', '!', '!']",28,False,False,2,0.044585987261146494
0,"['there', 'r', 'many', 'model', '..', 'sony', 'ericson', 'also', 'der', '..', '&', 'lt', ';', '#', '&', 'gt', ';', '..', 'luks', 'good', 'bt', 'forgot', 'modl']",23,False,False,0,0.011363636363636364
0,"['hai', 'ana', 'tomarrow', 'coming', 'morning', '.', '&', 'lt', ';', 'decimal', '&', 'gt', ';', 'ill', 'sathy', 'go', 'rto', 'office', '.', 'reply', 'came', 'home', '.']",23,False,False,0,0.08823529411764706
0,"['happy', 'new', 'year', 'princess', '!']",5,False,False,1,0.16666666666666666
0,"['yeah', ',', ""'s"", 'i', 'thinking']",5,False,False,0,0.03125
0,"['now', ""'m"", 'going', 'lunch', '.']",5,False,False,0,0.041666666666666664
0,"['nan', 'sonathaya', 'soladha', '.', 'why', 'bos', '?']",7,False,False,0,0.0625
0,"['lol', 'i', 'could', 'starve', 'lose', 'pound', 'end', 'day', '.']",9,False,False,0,0.030303030303030304
0,"['so', 'gon', 'na', 'get', 'rimac', 'access']",6,False,False,0,0.02857142857142857
0,"['i', 'got', 'like', '$', '&', 'lt', ';', '#', '&', 'gt', ';', ',', 'i', 'get', 'later', 'though', '.', 'get', 'whatever', 'feel', 'like']",21,False,False,0,0.03529411764705882
0,"['please', ""n't"", 'text', 'anymore', '.', 'i', 'nothing', 'else', 'say', '.']",10,False,False,0,0.03508771929824561
0,"['greetings', ',', '!', 'consider', 'excused', '.']",6,False,False,1,0.047619047619047616
0,"['as', 'different', 'style', '?']",4,False,False,0,0.043478260869565216
0,"['ok', 'prob']",2,False,False,0,0.1
0,"['yes', ':', ')', 'tv', 'always', 'available', 'work', 'place', '..']",9,False,False,0,0.020833333333333332
0,"['so', 'sun', 'anti', 'sleep', 'medicine', '.']",6,False,False,0,0.029411764705882353
0,"['squeeeeeze', '!', '!', 'this', 'christmas', 'hug', '..', 'if', 'u', 'lik', 'frndshp', 'den', 'hug', 'back', '..', 'if', 'u', 'get', '3', 'u', 'r', 'cute', ':', ')', '6', 'u', 'r', 'luvd', ':', '*', '9', 'u', 'r', 'lucky', ';', ')', 'none', '?', 'people', 'hate', 'u', ':']",42,False,True,2,0.04081632653061224
0,"['realy', 'sorry-i', ""n't"", 'recognise', 'number', 'confused', ':', ')', 'r', 'u', 'please', '?', '!']",13,False,False,1,0.012195121951219513
0,"['hi', 'mate', 'rv', 'u', 'hav', 'nice', 'hol', 'message', '3', 'say', 'hello', 'coz', 'haven\x92t', 'sent', 'u', '1', 'age', 'started', 'driving', 'stay', 'road', '!', 'rvx']",23,False,True,1,0.03875968992248062
0,"['its', 'good', 'hear']",3,False,False,0,0.04
0,"['``', 'hi', 'missed', 'call', 'mumhas', 'beendropping', 'red', 'wine', 'theplace', '!', 'adress', '?', ""''""]",13,False,False,1,0.030927835051546393
0,"['i', 'know', 'dat', 'feelin', 'pete', '!', 'wuld', 'get', 'em', ',', 'nuther', 'place', 'nuther', 'time', 'mayb', '?']",16,False,False,1,0.03529411764705882
0,"['yes', ',', 'reg', 'ciao', '!']",5,False,False,1,0.09523809523809523
0,"['kothi', 'print', 'marandratha', '.']",4,False,False,0,0.03571428571428571
0,"['ok', 'day', '.', 'so', 'making', 'dinner', 'tonite', '?', 'am', 'i', 'invited', '?']",12,False,False,0,0.0547945205479452
0,"['yes', '.', 'nigh', 'cant', 'aha', '.']",6,False,False,0,0.08695652173913043
0,"['i', 'come', 'tomorrow', 'di']",4,False,False,0,0.043478260869565216
1,"['1st', 'wk', 'free', '!', 'gr8', 'tone', 'str8', '2', 'u', 'wk', '.', 'txt', 'nokia', 'on', '8007', 'classic', 'nokia', 'tone', 'hit', 'on', '8007', 'polys', '.', 'nokia/150p', 'poly/200p', '16+']",26,False,True,1,0.16546762589928057
0,"['nothing', ',', 'got', 'msg', 'frm', 'tht', 'unknown', '..']",8,False,False,0,0.02564102564102564
1,"['hmv', 'bonus', 'special', '500', 'pound', 'genuine', 'hmv', 'voucher', '.', 'just', 'answer', '4', 'easy', 'question', '.', 'play', 'now', '!', 'send', 'hmv', '86688', 'more', 'info', ':', 'www.100percent-real.com']",25,False,True,1,0.16774193548387098
0,"['did', 'i', 'forget', 'tell', '?', 'i', 'want', ',', 'i', 'need', ',', 'i', 'crave', '...', 'but', '...', 'i', 'love', 'sweet', 'arabian', 'steed', '...', 'mmmmmm', '...', 'yummy']",25,False,False,0,0.07042253521126761
0,"['watever', 'relation', 'u', 'built', 'dis', 'world', 'thing', 'remains', 'atlast', 'iz', 'lonlines', 'lotz', 'n', 'lot', 'memory', '!', 'feeling', '..']",18,False,False,1,0.008333333333333333
0,"['sorry', 'im', 'stil', 'fucked', 'after', 'last', 'nite', 'went', 'tobed', 'at', '430', 'got', 'up', '4', 'work', 'at', '630']",17,False,True,0,0.6933333333333334
